variant,pooling,fit_count,val_fraction,scaler,pca_dim,detector,detector_params,threshold_method,auc_mean,auc_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,fpr_mean,fpr_std,tp_mean,tp_std,fp_mean,fp_std,tn_mean,tn_std,fn_mean,fn_std
mask_edge0,global,95,0.55,robust,24,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.9771428571428571,0.024159335036125384,0.9444805194805195,0.04127408239138911,0.9279999999999999,0.07155417527999326,0.9347495883138484,0.042994216376767896,0.1,0.08144110179279557,23.2,1.7888543819998322,1.4,1.140175425099138,12.6,1.1401754250991378,1.8,1.7888543819998317
mask_edge0,global,95,0.55,robust,24,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.9771428571428571,0.024159335036125384,0.9444805194805195,0.04127408239138911,0.9279999999999999,0.07155417527999326,0.9347495883138484,0.042994216376767896,0.1,0.08144110179279557,23.2,1.7888543819998322,1.4,1.140175425099138,12.6,1.1401754250991378,1.8,1.7888543819998317
mask_edge0,global,95,0.65,robust,24,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.9783999999999999,0.03550774563387546,0.9768518518518519,0.03370421245037274,0.9039999999999999,0.11523888232710347,0.9347386973668164,0.06022373488161902,0.06000000000000001,0.0894427190999916,22.6,2.880972058177587,0.6,0.8944271909999159,9.4,0.8944271909999157,2.4,2.8809720581775866
mask_edge0,global,95,0.65,robust,24,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.9783999999999999,0.03550774563387546,0.9768518518518519,0.03370421245037274,0.9039999999999999,0.11523888232710347,0.9347386973668164,0.06022373488161902,0.06000000000000001,0.0894427190999916,22.6,2.880972058177587,0.6,0.8944271909999159,9.4,0.8944271909999157,2.4,2.8809720581775866
mask_edge0,global,95,0.6,standard,24,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.78,0.9746666666666666,0.031055505863605615,0.9058534798534799,0.04705500265468714,0.968,0.03346640106136302,0.9347327212188479,0.020183961509959644,0.21666666666666665,0.12638125740085918,24.2,0.8366600265340759,2.6,1.51657508881031,9.4,1.51657508881031,0.8,0.8366600265340756
mask_edge0,global,95,0.6,standard,24,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.78,0.9746666666666666,0.031055505863605615,0.9058534798534799,0.04705500265468714,0.968,0.03346640106136302,0.9347327212188479,0.020183961509959644,0.21666666666666665,0.12638125740085918,24.2,0.8366600265340759,2.6,1.51657508881031,9.4,1.51657508881031,0.8,0.8366600265340756
gaussian_edge0,global,100,0.55,robust,24,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.85,0.9607272727272728,0.03594302194371366,0.9082010582010582,0.06114488633516715,0.968,0.05215361924162119,0.934654546577469,0.019931131562664704,0.23636363636363633,0.1651445647689541,24.2,1.3038404810405297,2.6,1.8165902124584952,8.4,1.8165902124584947,0.8,1.3038404810405297
gaussian_edge0,global,100,0.55,robust,24,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.85,0.9607272727272728,0.03594302194371366,0.9082010582010582,0.06114488633516715,0.968,0.05215361924162119,0.934654546577469,0.019931131562664704,0.23636363636363633,0.1651445647689541,24.2,1.3038404810405297,2.6,1.8165902124584952,8.4,1.8165902124584947,0.8,1.3038404810405297
mask_edge0,global,95,0.55,robust,24,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.9771428571428572,0.024825924567118275,0.9511911421911423,0.03243402370149884,0.9199999999999999,0.04898979485566355,0.9346321677607212,0.031534542944374945,0.08571428571428572,0.059761430466719674,23.0,1.224744871391589,1.2,0.8366600265340756,12.8,0.8366600265340757,2.0,1.224744871391589
mask_edge0,global,95,0.55,robust,24,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.9771428571428572,0.024825924567118275,0.9511911421911423,0.03243402370149884,0.9199999999999999,0.04898979485566355,0.9346321677607212,0.031534542944374945,0.08571428571428572,0.059761430466719674,23.0,1.224744871391589,1.2,0.8366600265340756,12.8,0.8366600265340757,2.0,1.224744871391589
mask_edge0,global,95,0.55,standard,40,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.78,0.9811428571428571,0.026848022767619446,0.8795371295371297,0.07438256342253337,1.0,0.0,0.934529960325054,0.04355963975671132,0.2571428571428571,0.1862629258629328,25.0,0.0,3.6,2.6076809620810595,10.4,2.6076809620810595,0.0,0.0
mask_edge0,global,95,0.55,standard,40,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.8,0.9811428571428571,0.026848022767619446,0.8795371295371297,0.07438256342253337,1.0,0.0,0.934529960325054,0.04355963975671132,0.2571428571428571,0.1862629258629328,25.0,0.0,3.6,2.6076809620810595,10.4,2.6076809620810595,0.0,0.0
mask_edge0,global,95,0.55,standard,40,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.78,0.9811428571428571,0.026848022767619446,0.8795371295371297,0.07438256342253337,1.0,0.0,0.934529960325054,0.04355963975671132,0.2571428571428571,0.1862629258629328,25.0,0.0,3.6,2.6076809620810595,10.4,2.6076809620810595,0.0,0.0
mask_edge0,global,95,0.55,standard,40,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.8,0.9811428571428571,0.026848022767619446,0.8795371295371297,0.07438256342253337,1.0,0.0,0.934529960325054,0.04355963975671132,0.2571428571428571,0.1862629258629328,25.0,0.0,3.6,2.6076809620810595,10.4,2.6076809620810595,0.0,0.0
mask_edge0,global,100,0.6,standard,24,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.85,0.9720000000000001,0.03666060555964671,0.9546296296296296,0.04815705045905869,0.9199999999999999,0.06324555320336755,0.9345209171692586,0.018323583331652776,0.12,0.130384048104053,23.0,1.5811388300841895,1.2,1.3038404810405297,8.8,1.3038404810405297,2.0,1.5811388300841898
mask_edge0,global,100,0.6,standard,24,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.85,0.9720000000000001,0.03666060555964671,0.9546296296296296,0.04815705045905869,0.9199999999999999,0.06324555320336755,0.9345209171692586,0.018323583331652776,0.12,0.130384048104053,23.0,1.5811388300841895,1.2,1.3038404810405297,8.8,1.3038404810405297,2.0,1.5811388300841898
gaussian_edge0,global,100,0.6,robust,24,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.88,0.9583999999999999,0.04378127453603879,0.940246146767886,0.040284218449705325,0.9359999999999999,0.09208691546577069,0.9344057410095147,0.03138334136107801,0.16,0.1140175425099138,23.4,2.3021728866442674,1.6,1.1401754250991378,8.4,1.1401754250991376,1.6,2.3021728866442674
gaussian_edge0,global,100,0.6,robust,24,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.88,0.9583999999999999,0.04378127453603879,0.940246146767886,0.040284218449705325,0.9359999999999999,0.09208691546577069,0.9344057410095147,0.03138334136107801,0.16,0.1140175425099138,23.4,2.3021728866442674,1.6,1.1401754250991378,8.4,1.1401754250991376,1.6,2.3021728866442674
gaussian_edge0,global,100,0.6,robust,24,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.9592,0.040733278777923085,0.940246146767886,0.040284218449705325,0.9359999999999999,0.09208691546577069,0.9344057410095147,0.03138334136107801,0.16,0.1140175425099138,23.4,2.3021728866442674,1.6,1.1401754250991378,8.4,1.1401754250991376,1.6,2.3021728866442674
gaussian_edge0,global,100,0.6,robust,24,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.9592,0.040733278777923085,0.940246146767886,0.040284218449705325,0.9359999999999999,0.09208691546577069,0.9344057410095147,0.03138334136107801,0.16,0.1140175425099138,23.4,2.3021728866442674,1.6,1.1401754250991378,8.4,1.1401754250991376,1.6,2.3021728866442674
mask_edge0,global,100,0.55,standard,24,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.85,0.9745454545454546,0.03272727272727278,0.9538005698005698,0.04222615143333837,0.9199999999999999,0.06324555320336755,0.9343857246307048,0.019032933979077148,0.10909090909090909,0.09958591954639383,23.0,1.5811388300841895,1.2,1.0954451150103321,9.8,1.0954451150103321,2.0,1.5811388300841898
mask_edge0,global,100,0.55,standard,24,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.85,0.9745454545454546,0.03272727272727278,0.9538005698005698,0.04222615143333837,0.9199999999999999,0.06324555320336755,0.9343857246307048,0.019032933979077148,0.10909090909090909,0.09958591954639383,23.0,1.5811388300841895,1.2,1.0954451150103321,9.8,1.0954451150103321,2.0,1.5811388300841898
mask_edge0,global,95,0.6,standard,32,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.78,0.9800000000000001,0.02848001248439179,0.8868080654977206,0.08410008202162088,0.992,0.017888543819998333,0.9343566549442013,0.045152933651615025,0.2833333333333333,0.2400810048481322,24.8,0.44721359549995815,3.4,2.8809720581775866,8.6,2.8809720581775866,0.2,0.4472135954999579
mask_edge0,global,95,0.6,standard,32,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.78,0.9800000000000001,0.02848001248439179,0.8868080654977206,0.08410008202162088,0.992,0.017888543819998333,0.9343566549442013,0.045152933651615025,0.2833333333333333,0.2400810048481322,24.8,0.44721359549995815,3.4,2.8809720581775866,8.6,2.8809720581775866,0.2,0.4472135954999579
mask_edge0,global,95,0.6,standard,32,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.8,0.9753333333333334,0.03686311013586468,0.8868080654977206,0.08410008202162088,0.992,0.017888543819998333,0.9343566549442013,0.045152933651615025,0.2833333333333333,0.2400810048481322,24.8,0.44721359549995815,3.4,2.8809720581775866,8.6,2.8809720581775866,0.2,0.4472135954999579
mask_edge0,global,95,0.6,standard,32,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.8,0.9753333333333334,0.03686311013586468,0.8868080654977206,0.08410008202162088,0.992,0.017888543819998333,0.9343566549442013,0.045152933651615025,0.2833333333333333,0.2400810048481322,24.8,0.44721359549995815,3.4,2.8809720581775866,8.6,2.8809720581775866,0.2,0.4472135954999579
mask_edge0,global,95,0.6,standard,32,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.78,0.9786666666666667,0.03500793560830964,0.8868080654977206,0.08410008202162088,0.992,0.017888543819998333,0.9343566549442013,0.045152933651615025,0.2833333333333333,0.2400810048481322,24.8,0.44721359549995815,3.4,2.8809720581775866,8.6,2.8809720581775866,0.2,0.4472135954999579
mask_edge0,global,95,0.6,standard,32,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.78,0.9786666666666667,0.03500793560830964,0.8868080654977206,0.08410008202162088,0.992,0.017888543819998333,0.9343566549442013,0.045152933651615025,0.2833333333333333,0.2400810048481322,24.8,0.44721359549995815,3.4,2.8809720581775866,8.6,2.8809720581775866,0.2,0.4472135954999579
gaussian_edge0,global,95,0.55,standard,24,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.8,0.9674285714285714,0.017449635982402813,0.9039921406817959,0.027781433749692757,0.968,0.03346640106136301,0.9343435562259093,0.017246613589545715,0.1857142857142857,0.06388765649999399,24.2,0.8366600265340757,2.6,0.8944271909999159,11.4,0.8944271909999159,0.8,0.8366600265340756
gaussian_edge0,global,95,0.55,standard,24,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.8,0.9674285714285714,0.017449635982402813,0.9039921406817959,0.027781433749692757,0.968,0.03346640106136301,0.9343435562259093,0.017246613589545715,0.1857142857142857,0.06388765649999399,24.2,0.8366600265340757,2.6,0.8944271909999159,11.4,0.8944271909999159,0.8,0.8366600265340756
mask_edge0,global,95,0.55,standard,24,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.82,0.9714285714285713,0.026572964625340412,0.9042159909056462,0.026767515975102584,0.968,0.03346640106136302,0.9343350187034982,0.010629228753142166,0.18571428571428572,0.06388765649999399,24.2,0.8366600265340759,2.6,0.8944271909999159,11.4,0.8944271909999159,0.8,0.8366600265340756
mask_edge0,global,95,0.55,standard,24,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.82,0.9714285714285713,0.026572964625340412,0.9042159909056462,0.026767515975102584,0.968,0.03346640106136302,0.9343350187034982,0.010629228753142166,0.18571428571428572,0.06388765649999399,24.2,0.8366600265340759,2.6,0.8944271909999159,11.4,0.8944271909999159,0.8,0.8366600265340756
gaussian_edge0,global,95,0.6,robust,24,knn,k=10,benign-q0.8,0.978,0.027748873851023193,0.9159323116219668,0.06835376080760622,0.96,0.05656854249492378,0.9343002039050671,0.01917736331728138,0.2,0.17280367794439766,24.0,1.4142135623730951,2.4,2.073644135332772,9.6,2.073644135332772,1.0,1.4142135623730951
gaussian_edge0,global,95,0.6,standard,24,knn,k=15,benign-q0.8,0.9766666666666668,0.027182510717166798,0.9159323116219668,0.06835376080760622,0.96,0.05656854249492378,0.9343002039050671,0.01917736331728138,0.2,0.17280367794439766,24.0,1.4142135623730951,2.4,2.073644135332772,9.6,2.073644135332772,1.0,1.4142135623730951
gaussian_edge0,global,95,0.55,robust,32,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.85,0.9720000000000001,0.032350125382212956,0.9052233169129721,0.03608035051509974,0.968,0.043817804600413277,0.9342987777920394,0.010725296857258548,0.1857142857142857,0.08144110179279557,24.2,1.095445115010332,2.6,1.1401754250991378,11.4,1.1401754250991378,0.8,1.0954451150103321
gaussian_edge0,global,95,0.55,robust,32,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.85,0.9720000000000001,0.032350125382212956,0.9052233169129721,0.03608035051509974,0.968,0.043817804600413277,0.9342987777920394,0.010725296857258548,0.1857142857142857,0.08144110179279557,24.2,1.095445115010332,2.6,1.1401754250991378,11.4,1.1401754250991378,0.8,1.0954451150103321
gaussian_edge0,global,95,0.55,standard,24,knn,k=10,benign-q0.82,0.9754285714285714,0.021150577740939164,0.9059325038335533,0.042133593347033045,0.968,0.05215361924162119,0.934246690129043,0.017609586186662703,0.1857142857142857,0.09583148474999098,24.2,1.3038404810405297,2.6,1.3416407864998738,11.4,1.3416407864998738,0.8,1.3038404810405297
mask_edge0,global,95,0.6,standard,24,knn,k=10,benign-q0.78,0.9806666666666667,0.028616234708446302,0.9146053639846743,0.06231853708641555,0.96,0.04898979485566355,0.9342197975389464,0.015249288691883474,0.2,0.15138251770487457,24.0,1.224744871391589,2.4,1.8165902124584952,9.6,1.816590212458495,1.0,1.224744871391589
gaussian_edge0,global,105,0.6,robust,24,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9629999999999999,0.041170377700477795,0.9538720538720538,0.048113995091976454,0.9199999999999999,0.07483314773547883,0.9341735441775088,0.03544751837676929,0.15,0.16298006013006622,23.0,1.8708286933869707,1.2,1.3038404810405297,6.8,1.3038404810405297,2.0,1.8708286933869707
gaussian_edge0,global,105,0.6,robust,24,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9629999999999999,0.041170377700477795,0.9538720538720538,0.048113995091976454,0.9199999999999999,0.07483314773547883,0.9341735441775088,0.03544751837676929,0.15,0.16298006013006622,23.0,1.8708286933869707,1.2,1.3038404810405297,6.8,1.3038404810405297,2.0,1.8708286933869707
gaussian_edge0,global,100,0.55,robust,24,knn,k=10,benign-q0.8,0.9723636363636364,0.0289313807722416,0.9154761904761906,0.06471418059488991,0.96,0.05656854249492378,0.9341658169782274,0.014356346997167008,0.21818181818181817,0.17721444263289024,24.0,1.4142135623730951,2.4,1.9493588689617927,8.6,1.949358868961793,1.0,1.4142135623730951
mask_edge0,global,95,0.55,standard,40,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.78,0.9811428571428571,0.025523098781859765,0.8853572353572353,0.07721111501935202,0.992,0.017888543819998333,0.934094546682093,0.045530843361885974,0.24285714285714283,0.19298937265866137,24.8,0.44721359549995815,3.4,2.701851217221259,10.6,2.701851217221259,0.2,0.4472135954999579
mask_edge0,global,95,0.55,standard,40,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.8,0.9811428571428571,0.025523098781859765,0.8853572353572353,0.07721111501935202,0.992,0.017888543819998333,0.934094546682093,0.045530843361885974,0.24285714285714283,0.19298937265866137,24.8,0.44721359549995815,3.4,2.701851217221259,10.6,2.701851217221259,0.2,0.4472135954999579
mask_edge0,global,95,0.55,standard,40,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.78,0.9811428571428571,0.025523098781859765,0.8853572353572353,0.07721111501935202,0.992,0.017888543819998333,0.934094546682093,0.045530843361885974,0.24285714285714283,0.19298937265866137,24.8,0.44721359549995815,3.4,2.701851217221259,10.6,2.701851217221259,0.2,0.4472135954999579
mask_edge0,global,95,0.55,standard,40,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.8,0.9811428571428571,0.025523098781859765,0.8853572353572353,0.07721111501935202,0.992,0.017888543819998333,0.934094546682093,0.045530843361885974,0.24285714285714283,0.19298937265866137,24.8,0.44721359549995815,3.4,2.701851217221259,10.6,2.701851217221259,0.2,0.4472135954999579
mask_edge0,global,95,0.6,robust,24,knn,k=10,benign-q0.78,0.982,0.02930680618711098,0.9140583554376658,0.06307338702824468,0.96,0.05656854249492379,0.9340750011588559,0.028782836040150733,0.2,0.15138251770487457,24.0,1.4142135623730951,2.4,1.8165902124584952,9.6,1.816590212458495,1.0,1.4142135623730951
mask_edge0,global,95,0.6,robust,24,knn,k=15,benign-q0.78,0.9800000000000001,0.030184617127124672,0.9140583554376658,0.06307338702824468,0.96,0.05656854249492379,0.9340750011588559,0.028782836040150733,0.2,0.15138251770487457,24.0,1.4142135623730951,2.4,1.8165902124584952,9.6,1.816590212458495,1.0,1.4142135623730951
mask_edge0,global,95,0.55,standard,24,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.82,0.9691428571428571,0.02845691336683142,0.9106153846153846,0.03826508698564633,0.96,0.02828427124746187,0.9340466148723641,0.021300904603320597,0.17142857142857143,0.08144110179279557,24.0,0.7071067811865472,2.4,1.1401754250991378,11.6,1.1401754250991378,1.0,0.7071067811865476
